Burden_m,Spacing_m,Number_of_Holes,Hole_Depth_m,Total_Explosives_kg,Charge_Factor_kg_per_m,Powder_Factor_kg_per_m3,PPV_mm_per_s,Time_to_Peak_ms,Distance_from_Dam_m,Blast_Easting,Blast_Northing,Blast_Lon,Blast_Lat
2.1479175279631737,3.974552258629889,21,5.143280473197002,506.79395102266193,4.810846656983114,0.5088358460109954,3.042343416100576,109.48143219207606,137.83872405734712,732026.300168518,1267904.0035881219,77.12685762356233,11.46185685507557
1.9368437102970628,2.3008337822070564,24,4.712005810367834,87.79205788504727,0.7225116729855486,0.7124111853535504,10.048733609181715,51.46937581180861,355.32102589276155,730729.9787901788,1271651.5595184618,77.11523299352096,11.49581167027258
2.417779342083569,3.1882614307042703,35,4.88990345052772,283.3632872366885,5.565651556603169,1.0032139565529656,23.373633252027368,197.99203549813,195.3948657498518,731566.2699491911,1271787.047800376,77.12290525976634,11.496980405334199
1.7092407909780627,2.7617817132620432,50,5.635330213675448,95.4397149025978,0.8364017601767649,1.1641510062558709,10.722210355150326,119.1429836157191,494.4872925946348,728896.7064063349,1269553.3104480358,77.09829395196368,11.476969989991753
1.9382169728028276,3.9398287956292064,54,4.423615325795939,333.06167261543135,3.8794776423735047,0.9872211619799152,21.12145724310531,36.19820117764198,196.55816092877896,732972.6882555604,1268544.8087440142,77.13557196710765,11.467584822120804
2.0495427649405373,3.684237846271418,35,2.663016424369891,544.3954532034295,7.470700208548354,1.0696862865165329,21.373486609248484,140.86488275415942,227.36122105218263,732459.516576273,1270607.6143228181,77.13101012136111,11.48626161676906
2.184104976325554,3.676657409422276,56,3.155997923957989,480.3667085101658,1.7390295450338762,0.8427578755534648,10.584546596722378,180.5712776368478,321.50038829541563,731700.5265034438,1268388.261286848,77.12390557054647,11.466255033743957
2.6777639420895203,2.9373863195899403,41,4.254428865958154,175.31332964871046,3.424042647061581,1.0518670477579133,16.535739649112347,151.58410412022673,410.7579319360872,727839.051220273,1269519.445008618,77.08860068689069,11.476733449082785
1.7995106732375397,2.8296390046753306,19,5.399306239496234,586.7949672793359,5.973952316363588,1.0059787722030755,4.193546852280349,24.52357359749506,261.2833994055352,729638.8772399804,1272256.967506863,77.10527561687235,11.5013554964527
2.2713516576204174,2.5468141438614125,25,4.8731145932407145,417.0427189255356,7.116939170711357,0.639286987733652,4.38460735688836,180.2179944266053,240.19521520503125,726841.2771735052,1272427.7901972788,77.07965106107989,11.503083538116423
2.3886218532930634,2.1127509933018542,16,5.101176743493816,55.735234668571685,5.532072535568809,0.796791271908649,3.119126264219406,160.8465833133933,498.03702511766375,727572.1409157638,1271397.5597640306,77.08627987579402,11.493724743827737
1.5696756190799963,3.729444752510106,26,4.417115714305149,190.47741657687072,2.4362994064337693,1.0242778097907252,15.363347147627518,40.077741020066725,54.722138512975,731069.8879239925,1269270.5681972038,77.11818697609172,11.474270846887336
2.4113172778521577,3.6258020182601554,32,4.962968087768971,193.3923149559541,5.559558896871621,0.3414510607709607,11.799632485400233,19.83931885923521,452.7793799830606,731478.1211299031,1271008.086902725,77.12204483400849,11.489946457338293
1.7557861855309371,3.999435346572261,35,3.816069751258649,88.08986845722296,2.7254573082806752,1.027271354120247,14.604744203277525,115.88900930971862,117.11337167288184,732951.5976851106,1271089.9174823493,77.13555178205677,11.490587390980389
1.5975773894779193,3.9932736741478103,30,4.38073037078666,577.904584941761,5.888219223640514,0.4600993116441211,13.98468338169292,39.646804154595614,403.666374294011,728706.851699036,1269625.1726700237,77.09655916475613,11.477631957386407
2.92332830588,3.110863411205255,31,5.477116262379822,313.04041201675807,7.655248456887804,0.763215255409295,10.054668795086796,168.57228099310169,328.0692019308341,729002.1081781789,1270792.3339648242,77.09934256204501,11.488160850510042
2.948448049611839,3.537974830361021,16,5.987331115892484,542.6980285545351,5.9104508832971625,1.0274478956003437,17.58188854093988,78.083584767618,203.83127847414144,729657.6295089243,1267885.7605115152,77.105154369636,11.461849157049201
2.712596022174692,3.889531459764856,23,4.234621335825556,227.2185268945456,6.9716037718430925,0.5284389703410253,19.445543261076985,183.44956449994933,443.24372998445824,727804.8691771707,1268800.5438162668,77.08823970859056,11.470238494650108
1.956920653760056,3.699294781354823,24,2.6746466308294448,118.87846373805492,0.5157788238191257,0.5212266953755377,2.3364499541865413,117.4807527067911,55.80825259144639,727410.9465373232,1270258.2130412553,77.08472710612843,11.483438256159552
1.6465081710095757,2.494696203486395,62,3.1466901765872106,310.8848604484176,5.881790935486958,0.6624879586160266,6.766572894684201,44.707753005536944,152.01079343371566,729698.3059412141,1268591.5714283,77.10557431326785,11.468225294583938
2.526349539768235,2.9010882706201877,16,2.5834445571661524,112.67614909287444,6.721906676489377,1.105178517819871,18.404424965916743,36.523784798362016,305.1017583122912,728052.5217054277,1268601.5138145997,77.09049559837773,11.468423490034555
2.160228740609402,2.25831883030299,18,5.11305207694932,317.30852663764693,0.8041905315851107,0.3003985032934871,10.892263970578188,119.52976313597324,208.1940170223641,730982.3385937087,1271693.6749988627,77.11754826212703,11.496175491180257
1.683057352267168,3.9081020545174447,60,3.829258501420436,556.1634496706743,7.036982954661729,1.111244786977741,17.237130779656987,154.75788625386434,324.66987289324743,729443.2775662519,1272398.586735568,77.10349275227404,11.502648341791673
2.242765365166905,3.21234926890176,57,4.6699145428774695,336.422478008817,2.425206712325344,0.438426322177447,9.980141173894843,158.4860730710146,60.84958703390007,732059.6862629917,1270400.6500689213,77.12733252103557,11.484417941762276
1.5515827816728276,2.4572856110069257,17,4.473107387135198,389.074849792296,5.489690764835414,1.1910777384607338,10.987368503581653,62.39390684384344,102.40651871677063,731183.7728513355,1271706.4303988107,77.11939490759984,11.496277346539575
2.863980603118173,3.3434013688117137,59,2.826105958209707,136.15114033559456,6.502661592675549,1.1593622937346213,5.649614094862753,48.806884193311824,107.19330809829763,728617.822206942,1272404.0693541884,77.09592903685612,11.50275243422777
1.8881699724000252,3.236256480915792,32,4.113045444495327,74.05459423398321,5.469983847945166,0.7452076706321549,7.939313452321681,13.183697853552658,135.17764066220423,732056.9185797881,1268489.3811243114,77.12717774618277,11.467145135491023
2.493783426530973,2.7163254360656808,38,3.382244499689293,110.94437919889388,1.1921359405494294,0.7614482230313653,15.924470422674506,139.0478387282222,256.69914836024424,731875.0360534275,1269903.7815139429,77.12560697471578,11.47993985299969
1.9675666141341164,2.227115184399258,27,4.173599154670611,379.1923666264011,4.972411391452763,0.7333944062482688,11.962751560248826,24.54796910237241,388.4579147946071,729114.6868021549,1269646.9941717307,77.10029750465809,11.477802297714208
2.280102031766716,3.3431463911855994,40,3.3143131213689707,102.25643444576755,4.621877425416077,0.8718992810935702,19.80896170772569,89.9446283355259,457.4924770680055,728458.8071374672,1268205.5017173681,77.09419179712826,11.46481779992221
2.3200654190149197,3.0406154018075866,39,5.861809625107734,256.7960894677213,7.252409510557036,0.3816495320114379,21.609453963581885,124.31961116347624,425.9176386279107,731066.2268537674,1271320.1875489037,77.1182917223369,11.492794514971592
1.7772816832882905,3.544636783471278,61,3.1967733463130146,352.5505672519858,3.5317979723315687,0.3293561535074098,14.457867618985476,188.05069953473864,138.5995422990576,727475.9785175904,1269837.0553989937,77.08529502383004,11.479627704844273
2.9543769416468377,3.0403270022239868,48,6.343122205947908,263.75903924641585,2.908108228152876,0.351932635574309,19.44014771728936,69.24240602159604,248.51774850378456,727873.908958822,1270001.017631068,77.0889521098473,11.481083456694718
2.662699235041672,3.704363000637081,44,4.163629464587763,140.02609080591583,6.123880733273497,0.6999288143173629,9.058803803475111,57.45671086483876,139.73521899134076,726600.2164585765,1268531.2485446054,77.07718418644215,11.467883408760269
2.909248412346284,3.1038136775489718,27,5.884981168076197,200.5852191327586,3.595064945625474,0.5479931452975351,11.5443379542018,134.2904293143587,169.01231750023584,731757.0244787228,1268670.7915185492,77.12444230783512,11.468804626957033
2.8422410256414734,3.1218759430707728,51,5.01505927282378,560.5746430667173,5.345721312537973,0.8598356061338943,18.393886552987112,127.65541609018052,276.59614168034875,730949.5074054614,1272020.231959942,77.1172694740639,11.499128933476959
2.396849968216628,3.75330720531669,48,5.44140119466301,421.7902515724954,5.348375675934553,1.193198060437301,10.882875834791705,73.10085882854366,80.64906112558515,731216.1882106054,1268042.2207974577,77.11944463394458,11.463159930005261
2.8828113525346755,2.806965732424794,26,5.570895552267121,322.8263112739376,7.160292982700883,0.6476908557688192,15.535613508656745,186.33934874685943,148.17844831697295,731716.0422245845,1268910.294864643,77.12408300114186,11.470971862651338
1.6327387530778792,2.2680304569012817,23,4.519379527572071,56.99318949279144,4.990193017393231,0.8164571286940621,6.263573918897764,170.5238422230302,470.9201725882028,729587.2456086808,1269183.3832169226,77.1045963644731,11.473581177925219
1.7939742936287175,2.057565352626678,40,4.6732020934531535,595.8284702692087,4.266152074714902,0.6740435063166019,15.794740244321453,52.55668371436542,259.75233169632,730313.7414236756,1270097.2818504993,77.11131433760092,11.481792501478491
1.5678409333658072,3.5102745113472382,33,4.555983471234899,419.3002141920538,1.5415349479738776,1.0625445009496732,21.814815266218552,55.43708363255941,250.4239366900425,727476.2729813964,1270541.2173093685,77.08534449212254,11.485991680567746
1.9879954961448965,3.2406191027069293,44,4.852233512360317,224.3073625397197,1.3680320500902905,1.1120127631160142,21.97871171593879,107.33706590854533,56.55521963807551,727309.132123621,1270111.5454833128,77.0837844466468,11.482119386347605
2.083015934534223,3.408159536198447,53,2.617577783026029,533.597762998811,1.6574117396230954,1.089620050984734,18.659921345579413,156.97869932883685,161.3298861762556,730973.0046026617,1268224.2560925703,77.11722880639918,11.46482123243752
1.907023547660844,2.425928323017821,54,4.082060679396061,192.1373911605,1.788863609953209,1.1769350148113318,19.1523277187509,18.367672083808237,439.8315961919816,729667.819230214,1268960.1790751102,77.10531967119036,11.471558629275162
2.743106263727894,2.2727429511735395,43,4.924754854244686,349.2091185505134,5.284078194977254,0.3247672666263737,14.832331238466116,141.73367920959427,124.08279271640092,730290.5552357896,1271727.2723735303,77.11121155387052,11.496525132188976
2.035129990040384,2.029089331335764,12,4.890894261023457,399.8389200514038,6.057359377059338,1.055834545930978,15.44736607381397,133.16482050259845,236.80622279062447,731611.9870318001,1270777.1132497478,77.12325581574834,11.487850109543741
1.9214017645310717,2.701175117613194,46,5.671824378422526,171.58485429955064,4.47493642194814,0.9765949557351838,5.073963372441914,53.98121822346776,56.448907640150566,730750.1804951138,1270830.4345533107,77.11536273518178,11.48838940423272
2.3140441247373724,3.179835373709266,52,5.120037355328434,588.1185033403277,6.717632994091183,0.5058249684603282,12.208761333689926,139.45707251585628,265.2509667517501,730213.4460568291,1270927.5456010802,77.11045117561864,11.489302693218487
1.711386337462144,2.7844880901994644,49,6.468533265362689,461.5055482884487,7.934474200502249,1.1606880840487748,12.367854529386369,188.6348063378957,59.45949802679772,730250.6737235738,1271355.1167721085,77.11082106152736,11.493164412294862
2.7032954711310597,2.874949844047458,35,3.63541811443458,356.7972740310885,6.65009471839517,0.4333601354069509,24.045450220358024,18.889310544636015,418.82429887961,728562.1467223847,1268104.3013043464,77.09513188676074,11.463896397111256
1.6118259655196563,3.808317388987497,64,3.936604118664926,149.3270289964155,5.711617802569694,0.9115949344205174,11.914997840335657,70.73389050549187,421.18419536919663,726755.375160574,1269527.2355129148,77.07867171250322,11.47687475663755
2.980330404900776,2.696510934046601,32,4.0353886074711856,79.62201384891438,4.4936952457786,0.5024011951343212,14.634880832763423,93.2535761666075,404.4839847360664,729440.4031500764,1270324.812528224,77.1033273497806,11.483906640662664
2.6583671539449862,3.027978978319622,53,4.363251228080994,226.0329078865409,3.866398037560312,0.6882425838966671,14.264782183419356,180.85946819569105,177.5138310010032,727970.9938982092,1269397.386837255,77.0898015250425,11.475621672857649
1.7980735223012587,3.567306025482286,48,5.843992255124838,464.2530347523716,1.1329428540840676,0.947243907250112,16.645519492019524,192.82967485573977,426.7567481998181,729253.9344294103,1271731.379689516,77.10171297324133,11.496630932108573
1.5082831756854036,2.7930855646425403,24,3.4431683758368394,198.1322140661138,3.495265612960182,0.806992177829742,19.209355120633607,94.38189683430312,294.3491596723712,732196.7814500873,1270062.1119157833,77.12856574059343,11.481349259254573
2.723192142682251,3.2441734004557468,58,5.604000828141718,346.7559212725278,7.326009775866007,0.6847516481953004,7.175963151930059,152.50539830701632,218.21364899015109,728099.0261026361,1271381.52095245,77.09110681431709,11.493545185536886
2.5602860157714256,3.72472741749349,13,4.121240732342974,450.37094720190873,6.560169724299147,0.5937045878387884,14.16066163926402,111.01559451525176,331.39848186690483,726937.1879860896,1271766.1419305282,77.08048604187111,11.497097478386554
2.593510752061481,3.899041247315284,38,4.907421534648034,109.3690430555554,2.120385237587654,1.0556936901379113,20.996107268268695,112.17875760086152,55.5534707271683,728412.8711340289,1270164.5953794885,77.09390146251117,11.4825264070311
2.6569055200289187,2.294146961858076,31,5.030162132905224,426.9139088637304,3.999558385229119,0.4294329152833323,12.651638418262763,62.838907862607726,114.33239492033849,728493.6394691891,1272031.5260561996,77.09476618456762,11.499393717626733
1.6110669776011357,3.853175250322989,34,3.991394548755738,100.52898824052458,6.625424019189085,0.68709258887682,8.404523566592179,51.22168671413711,384.0320921766183,730930.0967164175,1270544.3480770509,77.11699200391338,11.485791931028762
2.037698592816409,2.9842325861590764,22,4.55046082082322,580.821358169848,1.005384160891419,1.1133818145976278,17.058308733194878,64.72101572556781,159.87272392226885,730236.2860299305,1271758.1106841697,77.11071634673364,11.496807437564797
1.6738035892876946,2.5164887765979165,27,4.152124698590788,318.6167715357168,3.4054443925149447,1.0612645954139708,20.946650103379827,115.70232137884508,319.10410279793734,731737.0063566281,1269407.2312033102,77.12430867603655,11.475461510212607
2.7946551388133902,2.9182715124765224,42,2.7765311447464778,132.87185924043257,6.888809276554607,0.6608475862257419,3.45222673733,15.539485344196908,223.29617127036332,730945.9530551468,1270137.0383040393,77.11710982505662,11.482109813621411
2.4349471902413367,3.960065150570954,25,4.248661555267306,238.31099981845057,3.529233981275928,0.9867975272411772,19.866181118366224,182.3772994277171,434.66260045966766,729239.7665267473,1270287.3762278608,77.10148642959956,11.483581559538354
1.9963470372789736,2.9852361879857394,54,2.8895735702142087,277.3790471123938,1.0821098354858063,1.0408447476379732,20.897902458120736,39.69390481445748,478.5868876984896,731936.264728688,1268320.4915909905,77.12606086921588,11.465626853045467
1.5953375254290354,2.657503220575016,51,4.120083196321286,467.0017560920956,4.569007763991886,1.0999986816032667,12.615027334537956,51.81684860556344,447.6041277665857,727656.041867027,1269674.5755384853,77.08693412297731,11.478147466328743
1.9664734825734933,3.2668017086334515,53,4.871673599327128,458.8830823421352,6.963068711887215,0.7900551921443051,24.61603010682475,108.4724735250528,171.77899761211847,726701.7555000529,1272067.4358010076,77.07834863716168,11.499835886015635
1.9877749830401208,2.4802912375563864,11,4.817659597374004,386.5672779355321,4.927141572148698,0.4840147974492406,20.09429183626811,144.92180560408306,137.37329107073705,727147.1821393181,1270745.9495504256,77.08234258985003,11.487863539300651
2.594409267507096,2.151726656217328,64,5.150485116033281,108.26189190717112,2.1970933116067384,0.5297781688535385,19.794238992600317,28.18852040143549,263.4957021293308,731329.9264383516,1268655.0166860297,77.1205280440854,11.468690506108974
2.45633620703282,2.2577594438212985,44,2.881046031818505,133.36315437322048,3.38179715103036,0.5661252066374438,19.20028721147765,70.36199253396082,53.30036787628112,729606.8356493763,1269399.2278993549,77.10479031872507,11.475530597076464
2.83081911386449,2.2560916779155447,51,5.108492982121751,101.56630635505616,3.875925208864492,0.8344222327286539,5.463986374020302,194.04817505912783,61.61422678843178,727618.328785938,1268720.0354698584,77.08652517834078,11.46952310475764
2.208322387742924,2.303805387024589,43,3.748592226785788,367.4450308081525,4.844497653653951,0.3295286617157476,6.996310388419248,59.845163688379685,298.98078783035004,729865.9291935774,1267950.7749578017,77.1070672020876,11.462422972707005
1.6793913689074524,2.2776543452988203,39,4.096183784548444,532.4261428312722,6.195132693144598,0.8724382219019713,12.671773023681776,69.47952756199791,284.20223187437864,727559.0604733202,1272114.1264426177,77.08620768960022,11.500201697500094
2.5698671808344926,3.281749489606429,64,5.931945015690824,288.5902817401245,1.2415521323047656,0.6279188145854088,8.072100049067714,168.93471321742638,497.56189506586696,731157.6784590614,1269903.6049270718,77.11903405997508,11.479986074021827
2.641177572925346,2.3637601687982897,22,2.536121616518201,138.46649567676042,7.172390247631748,0.5657176222406779,11.550542363682933,19.540742021186496,140.82882591369116,729502.8414398598,1269254.7639940858,77.10382778550097,11.474231862864196
2.341915796354244,2.6913345666477264,22,4.853650533362422,356.92327883193184,0.5923227726205669,1.0915469136553135,22.434674528227177,98.27650207370446,166.1467681222108,729071.9726967555,1270596.7141526567,77.0999696451725,11.48638830651659
2.6564507699318414,3.793576819812024,27,4.89485592040043,496.4637192761404,3.275392510056914,0.714002156022719,20.95951851322319,82.12718524581734,101.093289046829,728546.0192787857,1267870.0174176397,77.09496851710895,11.461780082608266
2.240693394546586,2.9479232805257447,41,4.086639105374248,457.9416338321115,0.7056523247949325,0.3855477409794234,16.49091720503959,70.15148438264372,462.8943543441851,730720.838135177,1269118.6375051488,77.11497857782236,11.472920962682945
2.284099244072991,3.3351154770420544,41,3.4481114284333447,534.7979288212618,3.4473066900896843,1.0440720912236223,21.73676906777538,64.28292286850527,400.0150600063028,728944.9075896863,1271078.9726481936,77.09883760263739,11.490755151357153
2.1413115275378245,2.34463974240326,44,3.4386961530462044,202.8461534868773,4.443594491549929,0.3428771316928559,20.02676494739673,27.36107992347775,420.0526001555813,727131.3197421755,1270759.498714398,77.08219813931412,11.487987030706062
1.5381286901161428,2.3845780376173416,48,6.034838678643011,156.67462699727616,4.337610399361338,0.9540743017513768,11.86665343234048,69.81690757681328,456.2437045840289,727332.1247505626,1272364.7912066237,77.08414482397478,11.50248201405309
1.6618371404899568,2.0817372325329577,55,4.26809749513143,533.8990672680663,1.74221260271199,0.9965155995935986,6.624498497148738,18.17995651597703,286.2049940266272,732914.473822381,1270697.636510758,77.13518492654029,11.487044686250067
1.5471437785301014,2.3378701261443293,61,3.823557451956688,411.6581720279127,5.343053825717092,0.6173423453359723,13.826623920214802,158.3831340924427,253.0369361528257,732561.7817205149,1270038.7424166969,77.13190852579098,11.481113635938527
2.4546156168956705,2.557180678063917,38,4.295110295325612,221.0109115041548,0.8358383787850117,1.042309070650008,18.93326429815665,85.66328085202221,198.6761631495274,731180.0818884008,1271348.3343974068,77.11933688839932,11.493041306579393
1.97153397161449,2.3540209685534936,58,5.177561605837445,458.2914278148801,6.214301150993116,0.764093465270808,12.03765077078064,94.3417281407832,315.14657645653494,728310.2463902745,1272002.8165764832,77.09308375361091,11.49914633300226
2.262856036747054,2.177405067514111,38,3.0830262729790068,498.3151114642024,7.599833254951597,0.7169642879455171,17.335753925029636,179.782971425525,254.4252785554201,732962.6225512134,1271160.4396055222,77.13565760258302,11.491223986591875
2.8613497108891397,2.2412717422012016,62,4.297735340854951,388.2380321876228,3.0482662036333843,0.3408629533218232,4.169530804694004,135.03044693363194,253.2045139725088,731702.9569022391,1272279.024343836,77.12419108400925,11.501417489251178
1.8739383437233124,2.9215575360654515,53,4.851537484441548,428.3362604339533,4.379295362857489,0.5610262742840153,19.20410893654228,11.53122963500276,471.6175386790125,731293.7479026278,1271443.2241096678,77.12038483551008,11.49389129374809
2.1155743845534447,2.412667436811585,25,6.294333419405735,256.3929474434665,3.341827085441108,1.1379089737967698,20.692413257540423,189.20321636264416,492.8141814256086,729524.0440328502,1271834.3409578823,77.10419498103863,11.49754358567766
2.633326707814573,2.728539722096151,53,3.510111128301677,346.2826170386715,0.5503279272804497,0.65264156695515,18.257270682952445,55.05744853576513,408.41797519831135,728352.3945650551,1268362.5770410495,77.09322726518026,11.466244380485074
1.8431972482374337,3.006834541709714,56,3.9370029916649822,338.2875438993892,3.394058771713369,0.7920304685010915,24.247062513106407,30.44669510437318,390.5411406111177,727189.1417929912,1271214.4860136136,77.08275817387218,11.492095283790807
1.6154698647431895,3.3807896572587306,19,4.017434359689695,516.4262851219246,6.437901944460099,0.7788195110858265,21.012997321594728,155.94435389236762,356.25117280059567,732522.2352687519,1269866.158320361,77.13153446157447,11.479556569214205
1.934627179370652,2.078624279682198,39,4.922152630579531,511.9801891552004,4.969916316376113,0.8313879808404239,22.77115574116038,105.09069001467644,124.73368355008115,729566.4778919071,1270387.4325713557,77.10448675734625,11.484464240300921
1.7418319308810066,3.5988207978180853,34,3.926928212160007,507.97425814087376,1.259449359613692,0.3551978600789543,23.472134919525907,92.41640754342332,76.59761939404453,727890.1498723007,1270853.2815765687,77.08915764472323,11.488784865964519
2.89454647851386,3.255800778981816,48,4.634047701198782,56.06738784435619,6.853546172703388,0.6259586293188555,20.4310038130976,57.40558513972093,360.8268418009684,728575.4199044963,1272309.4843387462,77.0955341570463,11.501900407676942
2.712180569346625,2.163518063897744,29,5.627161319380118,462.2500164578885,4.483140086639321,0.9508154464942986,17.50795336614948,114.01958307384054,377.9538000154592,730383.0559238681,1272377.5774801376,77.11210297363687,11.502396134835486
2.450105634765636,3.747157248213554,14,5.321542376448814,467.2720145610527,6.81292521308507,0.4805042259656846,2.1315273712981537,62.133074988491614,71.13784599416292,727720.8680197797,1269165.7126063358,77.08749429966107,11.473544277587077
2.8071908852815763,3.8417448010636255,10,4.285474586050342,423.108352570328,4.85166139088772,0.4832205397917243,12.713992324131867,181.30077100454284,467.6232876029816,732218.0236289568,1271220.6666441876,77.1288389565314,11.49181819718301
2.705508115348672,2.1221559197097277,39,5.956864710696676,465.9455618402989,4.697663336284549,0.3090815460201222,15.136732868314304,50.88885114930663,91.0132877501049,731569.1262409771,1271295.5265698787,77.12289816209784,11.492538110910576
1.7798550883290538,2.5537552962944075,58,4.732560998375451,513.0837043231897,1.2894438889775928,0.6937337339473887,8.99269626630399,178.02747858659316,178.65524019704108,731310.7667703931,1269434.4540683061,77.12040508733155,11.475735937891095
2.8388384977349665,3.612402559586122,12,4.65962335800885,308.6754797559821,1.7551979985397097,1.0944609426060796,9.316402278779858,116.28703088819782,352.575415759417,729409.8130506705,1268407.620665677,77.10291872547776,11.466581869432876
2.3090133628734764,3.4965193807673165,54,2.6367510637566327,326.1276174186459,7.790189423724433,0.3467108492285781,24.1066665613338,167.4127454400958,126.44266748201434,730701.1667450997,1268025.1449880307,77.11472478259674,11.463039802686266
2.711160232746094,2.369042038712754,23,6.446771921428646,118.59273130126476,2.213650600660781,0.4720068385464023,22.50934989966316,145.44073921358145,74.93714979901,730415.3265689455,1271421.7207617094,77.11233428538868,11.493755415309636
2.84413694988524,2.4186986466734206,39,2.991883234118507,261.956735676049,7.83089088492776,0.5790760845084795,21.5311171265392,142.37207117298223,199.0159201238674,730850.2541683647,1270094.9857801485,77.11623012468647,11.481736126819532
1.977005212457796,2.740944205582764,59,3.4245236497105864,403.8508489514814,4.489345298931975,0.9585522629077916,11.338271439240543,71.62570346206059,394.6872086848306,727110.1146910063,1272382.0150439835,77.08211155286621,11.502652231274906
1.665077886791515,2.9690459703820427,13,2.706787348966108,479.21987688100097,1.5184178529795285,0.8765720335223277,2.3150666594050344,54.44041697971866,236.15540554336715,729302.083460203,1269980.9375185512,77.10203691767677,11.480807977055726
1.8419027438129123,3.236509543060592,27,5.060011867347654,169.4650037301658,1.2447665206526972,0.6743495141236695,3.845111668481424,50.068383259349744,343.8378148585727,726826.7930097815,1272346.8536117894,77.07951296279491,11.502353004783561
